id,make,model,year,fuelType,horsePower,cylinders,driveTrain,numDoors,size,style,highwayMpg,cityMpg,msrp
261,Audi,A8,2016,diesel,240,6,all wheel drive,4,Large,Sedan,36,24,200800
262,Audi,A8,2016,premium unleaded (required),500,12,all wheel drive,4,Large,Sedan,22,14,185800
263,Audi,A8,2016,premium unleaded (required),450,8,all wheel drive,4,Large,Sedan,29,18,198295
264,Audi,A8,2016,premium unleaded (required),333,6,all wheel drive,4,Large,Sedan,28,18,188295
265,Audi,A8,2017,premium unleaded (required),450,8,all wheel drive,4,Large,Sedan,29,18,203295
266,Audi,A8,2017,premium unleaded (required),333,6,all wheel drive,4,Large,Sedan,29,19,213295
267,Audi,allroad quattro,2003,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,21,14,283900
268,Audi,allroad quattro,2003,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,20,15,279500
269,Audi,allroad quattro,2004,regular unleaded,300,8,all wheel drive,4,Midsize,Wagon,19,14,270400
270,Audi,allroad quattro,2004,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,20,15,266000
271,Audi,allroad quattro,2004,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,21,14,282295
272,Audi,allroad quattro,2005,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,21,14,268660
273,Audi,allroad quattro,2005,regular unleaded,300,8,all wheel drive,4,Midsize,Wagon,19,14,273104
274,Audi,allroad quattro,2005,regular unleaded,250,6,all wheel drive,4,Midsize,Wagon,20,15,286739
275,Audi,allroad,2014,premium unleaded (recommended),220,4,all wheel drive,4,Midsize,Wagon,27,20,295987
276,Audi,allroad,2015,premium unleaded (recommended),220,4,all wheel drive,4,Midsize,Wagon,28,21,275861
277,Audi,allroad,2016,premium unleaded (recommended),220,4,all wheel drive,4,Midsize,Wagon,28,21,284576
278,Audi,Cabriolet,1996,regular unleaded,172,6,front wheel drive,2,Compact,Convertible,22,17,296387
279,Audi,Cabriolet,1997,regular unleaded,172,6,front wheel drive,2,Compact,Convertible,22,17,290461
280,Audi,Cabriolet,1998,regular unleaded,172,6,front wheel drive,2,Compact,Convertible,22,17,284976
281,Audi,Coupe,1990,regular unleaded,164,5,all wheel drive,2,Compact,2dr Hatchback,22,16,290861
282,Audi,Coupe,1991,regular unleaded,164,5,all wheel drive,2,Compact,2dr Hatchback,22,15,275461
283,Audi,Q3,2015,premium unleaded (recommended),200,4,front wheel drive,4,Compact,4dr SUV,29,20,198250
284,Audi,Q3,2015,premium unleaded (recommended),200,4,all wheel drive,4,Compact,4dr SUV,28,20,203995
285,Audi,Q3,2016,premium unleaded (recommended),200,4,front wheel drive,4,Compact,4dr SUV,29,20,206000
286,Audi,Q3,2016,premium unleaded (recommended),200,4,all wheel drive,4,Compact,4dr SUV,28,20,197850
287,Audi,Q3,2017,premium unleaded (recommended),200,4,front wheel drive,4,Compact,4dr SUV,28,20,207895
288,Audi,Q3,2017,premium unleaded (recommended),200,4,all wheel drive,4,Compact,4dr SUV,28,20,226850
289,Audi,Q5,2015,premium unleaded (required),272,6,all wheel drive,4,Midsize,4dr SUV,26,18,207895
290,Audi,Q5,2015,diesel,240,6,all wheel drive,4,Midsize,4dr SUV,31,24,234260
291,Audi,Q5,2015,premium unleaded (required),245,4,all wheel drive,4,Midsize,4dr SUV,30,24,234260
292,Audi,Q5,2015,premium unleaded (required),220,4,all wheel drive,4,Midsize,4dr SUV,28,20,255000
293,Audi,Q5,2016,premium unleaded (required),272,6,all wheel drive,4,Midsize,4dr SUV,26,18,260000
294,Audi,Q5,2016,premium unleaded (required),220,4,all wheel drive,4,Midsize,4dr SUV,28,20,182395
295,Audi,Q5,2016,premium unleaded (required),245,4,all wheel drive,4,Midsize,4dr SUV,30,24,198195
296,Audi,Q5,2016,diesel,240,6,all wheel drive,4,Midsize,4dr SUV,31,24,183695
297,Audi,Q5,2017,premium unleaded (required),272,6,all wheel drive,4,Midsize,4dr SUV,26,18,191995
298,Audi,Q5,2017,flex-fuel (premium unleaded recommended/E85),220,4,all wheel drive,4,Midsize,4dr SUV,27,20,180535
299,Audi,Q7,2014,diesel,240,6,all wheel drive,4,Large,4dr SUV,28,19,180535
300,Audi,Q7,2014,premium unleaded (required),333,6,all wheel drive,4,Large,4dr SUV,22,16,195895
301,Audi,Q7,2014,premium unleaded (required),280,6,all wheel drive,4,Large,4dr SUV,22,16,145200
302,Audi,Q7,2015,premium unleaded (required),333,6,all wheel drive,4,Large,4dr SUV,22,16,131200
303,Audi,Q7,2015,diesel,240,6,all wheel drive,4,Large,4dr SUV,28,19,130700
304,Audi,Q7,2015,premium unleaded (required),280,6,all wheel drive,4,Large,4dr SUV,22,16,122400
305,Audi,Q7,2017,premium unleaded (required),333,6,all wheel drive,4,Large,4dr SUV,25,19,116700
306,Audi,R8,2014,premium unleaded (required),525,10,all wheel drive,2,Compact,Convertible,19,12,136900
307,Audi,R8,2014,premium unleaded (required),430,8,all wheel drive,2,Compact,Convertible,20,11,136400
308,Audi,R8,2014,premium unleaded (required),550,10,all wheel drive,2,Compact,Coupe,22,13,150900
309,Audi,R8,2014,premium unleaded (required),525,10,all wheel drive,2,Compact,Convertible,22,13,147495
310,Audi,R8,2014,premium unleaded (required),430,8,all wheel drive,2,Compact,Convertible,23,14,132995
311,Audi,R8,2014,premium unleaded (required),525,10,all wheel drive,2,Compact,Coupe,19,12,98200
312,Audi,R8,2014,premium unleaded (required),430,8,all wheel drive,2,Compact,Coupe,23,14,117995
313,Audi,R8,2014,premium unleaded (required),430,8,all wheel drive,2,Compact,Coupe,20,11,103900
314,Audi,R8,2014,premium unleaded (required),525,10,all wheel drive,2,Compact,Coupe,22,13,153195
315,Audi,R8,2014,premium unleaded (required),550,10,all wheel drive,2,Compact,Coupe,19,12,138695
316,Audi,R8,2015,premium unleaded (required),550,10,all wheel drive,2,Compact,Convertible,22,13,112700
317,Audi,R8,2015,premium unleaded (required),430,8,all wheel drive,2,Compact,Convertible,23,14,123695
318,Audi,R8,2015,premium unleaded (required),430,8,all wheel drive,2,Compact,Coupe,23,14,138195
319,Audi,R8,2015,premium unleaded (required),525,10,all wheel drive,2,Compact,Convertible,19,12,118400
320,Audi,R8,2015,premium unleaded (required),570,10,all wheel drive,2,Compact,Coupe,22,13,132495
321,Audi,R8,2015,premium unleaded (required),550,10,all wheel drive,2,Compact,Coupe,22,13,148795
322,Audi,R8,2015,premium unleaded (required),525,10,all wheel drive,2,Compact,Coupe,22,13,134295
323,Audi,R8,2015,premium unleaded (required),430,8,all wheel drive,2,Compact,Coupe,20,11,103300
324,Audi,R8,2015,premium unleaded (required),430,8,all wheel drive,2,Compact,Convertible,20,11,126995
325,Audi,R8,2015,premium unleaded (required),550,10,all wheel drive,2,Compact,Convertible,19,12,117800
326,Audi,R8,2015,premium unleaded (required),525,10,all wheel drive,2,Compact,Coupe,19,12,141495
327,Audi,R8,2015,premium unleaded (required),525,10,all wheel drive,2,Compact,Convertible,22,13,135795
328,Audi,R8,2015,premium unleaded (required),550,10,all wheel drive,2,Compact,Coupe,19,12,154495
329,Audi,R8,2017,premium unleaded (required),540,10,all wheel drive,2,Compact,Coupe,22,14,139995
330,Audi,R8,2017,premium unleaded (required),610,10,all wheel drive,2,Compact,Coupe,22,14,109000
331,Audi,RS 4,2007,premium unleaded (required),420,8,all wheel drive,4,Compact,Sedan,20,13,121295
332,Audi,RS 4,2008,premium unleaded (required),420,8,all wheel drive,2,Compact,Convertible,19,12,123500
333,Audi,RS 4,2008,premium unleaded (required),420,8,all wheel drive,4,Compact,Sedan,20,13,296295
334,Audi,RS 5,2013,premium unleaded (required),450,8,all wheel drive,2,Midsize,Convertible,23,16,278295
335,Audi,RS 5,2013,premium unleaded (required),450,8,all wheel drive,2,Midsize,Coupe,23,16,301695
336,Audi,RS 5,2014,premium unleaded (required),450,8,all wheel drive,2,Midsize,Coupe,23,16,283695
337,Audi,RS 5,2014,premium unleaded (required),450,8,all wheel drive,2,Midsize,Convertible,22,16,287650
338,Audi,RS 5,2015,premium unleaded (required),450,8,all wheel drive,2,Midsize,Convertible,22,16,305650
339,Audi,RS 5,2015,premium unleaded (required),450,8,all wheel drive,2,Midsize,Coupe,23,16,302695
340,Audi,RS 6,2003,premium unleaded (required),450,8,all wheel drive,4,Midsize,Sedan,20,14,320695
341,Audi,RS 7,2015,premium unleaded (required),560,8,all wheel drive,4,Large,Sedan,27,16,208295
342,Audi,RS 7,2016,premium unleaded (required),560,8,all wheel drive,4,Large,Sedan,25,15,223295
343,Audi,RS 7,2017,premium unleaded (required),560,8,all wheel drive,4,Large,Sedan,25,15,2000
344,Audi,S3,2015,premium unleaded (required),292,4,all wheel drive,4,Compact,Sedan,31,23,2000
345,Audi,S3,2016,premium unleaded (required),292,4,all wheel drive,4,Compact,Sedan,31,23,2000
346,Audi,S3,2017,premium unleaded (required),292,4,all wheel drive,4,Compact,Sedan,28,21,2000
347,Audi,S4,2014,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,28,18,2000
348,Audi,S4,2014,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,26,17,2000
349,Audi,S4,2015,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,26,17,2000
350,Audi,S4,2015,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,28,18,2000
351,Audi,S4,2016,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,28,18,2000
352,Audi,S4,2016,premium unleaded (required),333,6,all wheel drive,4,Midsize,Sedan,26,17,2000
353,Audi,S5,2016,premium unleaded (required),333,6,all wheel drive,2,Midsize,Convertible,26,18,2000
354,Audi,S5,2016,premium unleaded (required),333,6,all wheel drive,2,Midsize,Coupe,26,17,2000
355,Audi,S5,2016,premium unleaded (required),333,6,all wheel drive,2,Midsize,Coupe,28,18,2000
356,Audi,S5,2017,premium unleaded (required),333,6,all wheel drive,2,Midsize,Coupe,26,17,2000
357,Audi,S5,2017,premium unleaded (required),333,6,all wheel drive,2,Midsize,Convertible,26,18,2000
358,Audi,S5,2017,premium unleaded (required),333,6,all wheel drive,2,Midsize,Coupe,28,18,2000
359,Audi,S6,2015,premium unleaded (required),420,8,all wheel drive,4,Midsize,Sedan,27,17,2000
360,Audi,S6,2016,premium unleaded (required),450,8,all wheel drive,4,Midsize,Sedan,27,18,2000
361,Audi,S6,2017,premium unleaded (required),450,8,all wheel drive,4,Midsize,Sedan,27,18,2000
362,Audi,S7,2015,premium unleaded (required),420,8,all wheel drive,4,Large,Sedan,27,17,2000
363,Audi,S7,2016,premium unleaded (required),450,8,all wheel drive,4,Large,Sedan,27,17,2000
364,Audi,S7,2017,premium unleaded (required),450,8,all wheel drive,4,Large,Sedan,27,17,2000
365,Audi,S8,2015,premium unleaded (required),520,8,all wheel drive,4,Large,Sedan,27,17,2000
366,Audi,S8,2016,premium unleaded (required),520,8,all wheel drive,4,Large,Sedan,25,16,2000
367,Audi,S8,2016,premium unleaded (required),605,8,all wheel drive,4,Large,Sedan,25,15,2000
368,Audi,S8,2017,premium unleaded (recommended),605,8,all wheel drive,4,Large,Sedan,24,15,2000
369,Audi,SQ5,2015,premium unleaded (required),354,6,all wheel drive,4,Midsize,4dr SUV,24,17,2000
370,Audi,SQ5,2016,premium unleaded (required),354,6,all wheel drive,4,Midsize,4dr SUV,24,17,2000
371,Audi,SQ5,2017,premium unleaded (required),354,6,all wheel drive,4,Midsize,4dr SUV,24,17,2000
372,Audi,TT RS,2012,premium unleaded (required),360,5,all wheel drive,2,Compact,Coupe,25,18,35150
373,Audi,TT RS,2013,premium unleaded (required),360,5,all wheel drive,2,Compact,Coupe,25,18,32600
374,Audi,TT,2015,premium unleaded (recommended),211,4,all wheel drive,2,Compact,Convertible,31,22,33200
375,Audi,TT,2015,premium unleaded (recommended),211,4,all wheel drive,2,Compact,Coupe,31,22,44050
376,Audi,TT,2016,premium unleaded (recommended),220,4,all wheel drive,2,Compact,Coupe,30,23,29900
377,Audi,TT,2016,premium unleaded (recommended),220,4,all wheel drive,2,Compact,Convertible,30,23,41650
378,Audi,TT,2017,premium unleaded (recommended),220,4,all wheel drive,2,Compact,Convertible,30,23,38150
379,Audi,TT,2017,premium unleaded (recommended),220,4,all wheel drive,2,Compact,Coupe,30,23,35750
380,Audi,TTS,2015,premium unleaded (required),265,4,all wheel drive,2,Compact,Convertible,31,22,41050
381,Audi,TTS,2015,premium unleaded (required),265,4,all wheel drive,2,Compact,Coupe,31,22,47050
382,Audi,TTS,2016,premium unleaded (required),292,4,all wheel drive,2,Compact,Coupe,27,23,38350
383,Audi,TTS,2017,premium unleaded (required),292,4,all wheel drive,2,Compact,Coupe,27,23,35600
384,Audi,V8,1992,regular unleaded,276,8,all wheel drive,4,Midsize,Sedan,18,13,38600
385,Audi,V8,1993,regular unleaded,276,8,all wheel drive,4,Midsize,Sedan,18,13,41150
386,Audi,V8,1994,regular unleaded,276,8,all wheel drive,4,Midsize,Sedan,18,13,32450
387,Bentley,Arnage,2007,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,15,10,34200
388,Bentley,Arnage,2007,premium unleaded (required),500,8,rear wheel drive,4,Large,Sedan,15,10,39600
389,Bentley,Arnage,2007,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,14,10,37700
390,Bentley,Arnage,2008,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,15,9,33200
391,Bentley,Arnage,2008,premium unleaded (required),500,8,rear wheel drive,4,Large,Sedan,15,10,43050
392,Bentley,Arnage,2008,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,15,10,39300
393,Bentley,Arnage,2009,premium unleaded (required),500,8,rear wheel drive,4,Large,Sedan,14,10,36600
394,Bentley,Arnage,2009,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,14,10,39750
395,Bentley,Arnage,2009,premium unleaded (required),450,8,rear wheel drive,4,Large,Sedan,15,9,45450
396,Bentley,Azure T,2010,premium unleaded (required),500,8,rear wheel drive,2,Large,Convertible,15,9,48450
397,Bentley,Azure,2007,premium unleaded (required),450,8,rear wheel drive,2,Large,Convertible,15,10,36700
398,Bentley,Azure,2008,premium unleaded (required),450,8,rear wheel drive,2,Large,Convertible,15,9,34400
399,Bentley,Azure,2009,premium unleaded (required),450,8,rear wheel drive,2,Large,Convertible,15,9,35900
400,Bentley,Brooklands,2009,premium unleaded (required),530,8,rear wheel drive,2,Large,Coupe,14,10,43100
401,Bentley,Brooklands,2010,premium unleaded (required),530,8,rear wheel drive,2,Large,Coupe,15,9,36900
402,Bentley,Continental Flying Spur Speed,2011,premium unleaded (required),600,12,all wheel drive,4,Large,Sedan,17,10,33600
403,Bentley,Continental Flying Spur Speed,2012,flex-fuel (premium unleaded required/E85),600,12,all wheel drive,4,Large,Sedan,17,10,30900
404,Bentley,Continental Flying Spur Speed,2013,flex-fuel (premium unleaded required/E85),600,12,all wheel drive,4,Large,Sedan,17,10,40100
405,Bentley,Continental Flying Spur,2011,flex-fuel (premium unleaded required/E85),552,12,all wheel drive,4,Large,Sedan,18,11,42300
406,Bentley,Continental Flying Spur,2012,flex-fuel (premium unleaded required/E85),552,12,all wheel drive,4,Large,Sedan,19,11,42050
407,Bentley,Continental Flying Spur,2013,flex-fuel (premium unleaded required/E85),552,12,all wheel drive,4,Large,Sedan,19,11,43150
408,Bentley,Continental GT Speed Convertible,2014,flex-fuel (premium unleaded required/E85),626,12,all wheel drive,2,Midsize,Convertible,20,12,40150
409,Bentley,Continental GT Speed,2010,premium unleaded (required),600,12,all wheel drive,2,Midsize,Coupe,17,10,37450
410,Bentley,Continental GT Speed,2014,flex-fuel (premium unleaded required/E85),616,12,all wheel drive,2,Midsize,Coupe,20,13,37600
411,Bentley,Continental GT3-R,2015,premium unleaded (required),572,8,all wheel drive,2,Midsize,Coupe,23,13,34450
412,Bentley,Continental GT,2014,premium unleaded (required),500,8,all wheel drive,2,Midsize,Coupe,24,15,40300
413,Bentley,Continental GT,2014,premium unleaded (required),521,8,all wheel drive,2,Midsize,Coupe,24,15,49250
414,Bentley,Continental GT,2014,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Coupe,21,12,43550
415,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,all wheel drive,2,Midsize,Convertible,20,12,31200
416,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,all wheel drive,2,Midsize,Coupe,21,12,40850
417,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Coupe,21,12,46550
418,Bentley,Continental GT,2015,premium unleaded (required),521,8,all wheel drive,2,Midsize,Convertible,24,14,34200
419,Bentley,Continental GT,2015,premium unleaded (required),500,8,all wheel drive,2,Midsize,Convertible,24,14,51400
420,Bentley,Continental GT,2015,premium unleaded (required),500,8,all wheel drive,2,Midsize,Coupe,25,15,44000
421,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Convertible,20,12,47000
422,Bentley,Continental GT,2015,premium unleaded (required),521,8,all wheel drive,2,Midsize,Coupe,25,15,45000
423,Bentley,Continental GT,2016,premium unleaded (required),521,8,all wheel drive,2,Midsize,Convertible,24,14,39700
424,Bentley,Continental GT,2016,premium unleaded (required),500,8,all wheel drive,2,Midsize,Coupe,25,15,43800
425,Bentley,Continental GT,2016,premium unleaded (required),500,8,all wheel drive,2,Midsize,Convertible,24,14,35500
426,Bentley,Continental GT,2016,premium unleaded (required),626,12,all wheel drive,2,Midsize,Coupe,21,12,38500
427,Bentley,Continental GT,2016,premium unleaded (required),582,12,all wheel drive,2,Midsize,Convertible,20,12,37600
428,Bentley,Continental GT,2016,premium unleaded (required),582,12,all wheel drive,2,Midsize,Coupe,21,12,36400
429,Bentley,Continental GT,2016,premium unleaded (required),521,8,all wheel drive,2,Midsize,Coupe,25,15,42900
430,Bentley,Continental GT,2016,premium unleaded (required),626,12,all wheel drive,2,Midsize,Convertible,20,12,37600
431,Bentley,Continental GTC Speed,2010,premium unleaded (required),600,12,all wheel drive,2,Midsize,Convertible,17,10,37000
432,Bentley,Continental GTC Speed,2011,flex-fuel (premium unleaded required/E85),600,12,all wheel drive,2,Midsize,Convertible,17,10,38000
433,Bentley,Continental GTC,2012,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Convertible,19,11,38000
434,Bentley,Continental GTC,2013,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Convertible,19,11,35900
435,Bentley,Continental GTC,2013,premium unleaded (required),500,8,all wheel drive,2,Midsize,Convertible,24,14,40100
436,Bentley,Continental GTC,2014,premium unleaded (required),500,8,all wheel drive,2,Midsize,Convertible,24,14,39100
437,Bentley,Continental GTC,2014,flex-fuel (premium unleaded required/E85),567,12,all wheel drive,2,Midsize,Convertible,20,12,37300
438,Bentley,Continental GTC,2014,premium unleaded (required),521,8,all wheel drive,2,Midsize,Convertible,24,14,34900
439,Bentley,Continental Supersports Convertible,2011,flex-fuel (premium unleaded required/E85),621,12,all wheel drive,2,Midsize,Convertible,19,12,48000
440,Bentley,Continental Supersports Convertible,2012,flex-fuel (premium unleaded required/E85),621,12,all wheel drive,2,Midsize,Convertible,19,12,43200
441,Bentley,Continental Supersports,2010,flex-fuel (premium unleaded required/E85),621,12,all wheel drive,2,Midsize,Coupe,19,12,41100
